Timestamp Yaw Pitch Roll p q r
4.43 345.75 -18.38 -10.62 1.93 0.25 -0.40
4.49 350.12 -21.06 -15.69 1.78 1.26 0.00
4.55 349.19 -24.25 -20.62 1.44 -0.12 0.16
4.61 347.56 -23.06 -24.12 1.05 -1.06 0.33
4.66 345.00 -21.06 -25.81 0.54 -1.42 0.60
4.72 349.31 -14.12 -25.88 -0.07 -2.80 0.51
4.78 346.12 -6.38 -24.56 -0.58 -3.15 0.45
4.84 334.81 1.50 -21.44 -1.11 -1.79 0.52
4.89 332.31 3.94 -17.12 -1.47 -0.39 0.55
4.95 330.62 5.06 -12.81 -1.69 -0.69 0.32
5.01 329.44 7.94 -7.19 -1.70 -0.88 -0.00
5.07 329.25 11.06 -1.75 -1.52 -0.77 -0.26
5.13 330.19 13.50 2.81 -1.17 -0.64 -0.51
5.18 331.62 15.06 5.75 -0.65 -0.36 -0.71
5.24 334.00 14.88 7.75 -0.18 0.51 -0.81
5.30 344.50 11.12 7.62 0.46 1.31 -0.80
5.35 338.38 7.62 5.62 1.20 1.35 -0.58
5.41 340.06 2.69 1.19 1.65 1.66 -0.38
5.47 349.12 -3.44 -4.62 1.86 2.21 -0.18
5.53 349.38 -11.81 -10.69 1.79 2.39 0.05
5.58 340.88 -16.69 -15.12 1.53 1.62 0.34
5.64 347.19 -21.38 -18.94 1.22 0.78 0.55
5.70 344.50 -24.69 -21.00 0.79 0.51 0.83
5.75 333.75 -28.06 -21.19 0.32 1.31 1.22
5.81 330.00 -32.25 -19.44 -0.07 0.38 1.26
5.87 334.12 -31.62 -16.25 -0.54 -0.87 1.16
5.93 330.44 -27.81 -12.31 -0.85 -1.50 1.02
5.99 320.12 -21.44 -8.81 -1.13 -2.64 0.76
6.04 318.19 -11.38 -4.31 -1.28 -3.20 0.42
6.10 317.56 -3.31 -0.75 -1.23 -2.11 0.07
6.16 317.75 1.88 3.06 -1.05 -0.95 -0.16
6.21 318.56 4.38 6.19 -0.76 -0.64 -0.31
6.27 319.94 6.81 8.00 -0.31 -0.95 -0.44
6.33 329.75 9.88 8.25 0.22 -0.94 -0.50
6.39 331.38 11.94 7.12 0.67 -0.85 -0.43
6.44 333.00 14.94 4.31 1.08 -0.96 -0.25
6.50 325.88 16.00 1.12 1.39 0.26 -0.01
6.56 326.12 14.25 -3.56 1.48 1.32 0.29
6.62 325.50 10.25 -8.88 1.56 0.97 0.50
6.68 332.12 5.94 -14.00 1.37 1.33 0.76
6.73 330.00 -1.56 -18.00 1.00 2.48 1.06
6.79 319.94 -9.25 -19.88 0.67 2.16 1.14
6.85 316.94 -15.81 -20.31 0.24 1.36 1.10
6.90 314.25 -19.69 -19.69 -0.09 0.70 1.14
6.96 310.88 -22.25 -17.38 -0.56 0.74 1.20
7.02 307.69 -25.75 -13.62 -0.86 0.92 1.21
7.08 312.88 -29.06 -8.88 -1.07 0.69 1.12
7.14 302.62 -29.81 -3.94 -1.17 -0.03 0.90
7.19 301.38 -27.25 -0.19 -1.02 -1.18 0.55
7.25 300.81 -21.31 3.00 -0.76 -2.28 0.21
7.31 301.12 -13.31 5.31 -0.57 -2.58 0.02
7.36 301.88 -6.00 6.38 -0.26 -2.27 -0.18
7.42 303.12 0.12 6.75 0.09 -0.91 -0.35
7.48 312.56 2.62 6.19 0.37 -0.51 -0.39
7.54 313.88 3.62 4.31 0.73 -0.60 -0.33
7.60 314.81 5.81 1.81 1.09 -0.94 -0.19
7.65 315.38 8.75 -2.12 1.37 -0.65 0.03
7.71 315.06 11.62 -6.88 1.40 -0.89 0.31
7.77 306.06 13.50 -10.75 1.22 -0.30 0.59
7.82 304.06 13.50 -14.81 0.92 0.36 0.86
7.88 301.44 9.38 -17.56 0.33 1.40 1.10
7.94 298.56 5.56 -18.12 -0.14 0.83 0.99
8.00 296.25 1.00 -17.25 -0.59 1.91 1.05
8.05 301.81 -6.12 -14.62 -0.89 1.91 0.99
8.11 299.69 -13.38 -10.56 -1.19 2.20 0.90
8.17 290.31 -18.56 -6.75 -1.28 1.08 0.69
8.23 289.25 -20.50 -1.88 -1.37 0.26 0.48
8.28 297.00 -22.56 2.62 -1.31 0.92 0.21
8.34 284.81 -13.38 11.06 -2.55 -3.68 2.31
8.40 280.94 -4.06 18.88 -2.52 -2.29 1.76
8.46 285.25 3.75 26.56 -2.10 -1.44 1.28
8.51 282.44 11.19 31.81 -1.51 -1.44 1.02
8.57 273.50 17.94 33.38 0.29 -2.09 0.47
8.63 274.12 22.94 31.12 0.88 -0.87 0.26
8.69 282.50 22.94 27.00 1.58 0.60 0.10
8.74 282.69 18.62 21.00 2.12 1.38 0.01
8.80 284.56 17.56 15.50 2.03 -1.53 -0.94
8.86 281.38 21.75 9.81 2.25 -1.42 -0.86
8.91 285.25 24.00 4.62 2.48 -0.58 -0.83
8.97 297.75 26.31 -0.75 1.97 -0.57 -0.88
9.03 293.69 29.06 -4.75 1.55 -0.66 -0.65
9.09 296.25 31.06 -7.38 0.93 -0.45 -0.38
9.15 297.56 32.31 -8.56 0.30 -0.03 -0.14
9.20 297.56 32.38 -8.56 -0.20 0.22 0.06
9.26 296.44 31.50 -7.44 -0.77 0.47 0.29
9.32 302.25 29.69 -5.00 -1.29 0.55 0.49
9.37 299.62 27.69 -2.12 -1.69 0.71 0.64
9.43 287.94 25.19 2.19 -1.93 0.82 0.73
9.49 283.81 22.88 7.25 -2.04 0.83 0.79
9.55 287.75 21.31 12.56 -2.01 0.45 0.74
9.61 284.88 21.69 16.88 -1.82 -0.41 0.56
9.66 274.44 24.00 21.38 -1.51 -0.30 0.34
9.72 281.44 28.62 24.94 -1.11 -1.44 0.14
9.78 274.25 35.06 27.00 -0.62 -2.29 -0.10
9.83 276.69 44.25 28.38 -0.14 -2.89 -0.16
9.89 287.81 52.94 28.56 0.21 -2.41 -0.06
9.95 282.88 60.12 27.88 0.43 -2.25 0.06
10.01 285.00 65.00 27.00 0.52 -1.47 0.23
10.07 286.38 68.00 25.44 0.53 -0.58 0.30
10.12 286.69 68.31 23.81 0.51 -0.12 0.32
10.18 286.94 68.62 22.69 0.40 -0.08 0.25
10.24 287.31 69.12 21.81 0.30 -0.16 0.19
10.30 287.56 69.56 21.25 0.18 -0.25 0.11
10.35 287.69 69.81 20.88 0.07 -0.06 0.04
10.41 287.69 69.81 20.88 -0.03 0.14 -0.02
10.47 287.75 69.88 21.31 -0.12 0.21 -0.07
10.52 287.75 69.94 21.88 -0.21 0.24 -0.13
10.58 287.62 69.88 22.75 -0.29 0.15 -0.17
10.64 287.44 69.75 23.94 -0.38 0.20 -0.23
10.69 287.31 69.69 25.06 -0.43 0.22 -0.26
10.75 287.12 69.56 26.56 -0.41 0.21 -0.25
10.81 286.94 69.44 27.94 -0.39 0.20 -0.23
10.86 286.88 69.44 28.94 -0.29 0.15 -0.17
10.92 286.75 69.44 29.94 -0.23 0.25 -0.13
10.98 286.75 69.50 30.62 -0.14 0.21 -0.08
11.03 286.75 69.56 31.00 -0.03 0.16 -0.02
11.09 286.88 69.62 31.12 0.06 -0.03 0.03
11.15 287.06 69.69 30.88 0.13 -0.07 0.08
11.21 287.19 69.81 30.50 0.19 -0.09 0.11
11.26 287.38 69.88 30.00 0.23 -0.11 0.14
11.32 287.62 70.00 29.31 0.29 -0.01 0.18
11.38 287.81 70.06 28.50 0.31 -0.02 0.20
11.43 296.06 70.25 27.56 0.30 -0.15 0.19
11.49 296.25 70.38 26.69 0.28 -0.00 0.17
11.55 288.44 70.50 26.06 0.22 -0.10 0.13
11.60 288.50 70.56 25.50 0.11 -0.06 0.07
11.66 296.50 70.62 25.38 -0.01 0.15 -0.00
11.72 296.50 70.56 25.56 -0.12 0.20 -0.07
11.78 296.38 70.50 26.06 -0.21 0.24 -0.12
11.83 296.19 70.44 26.75 -0.24 0.26 -0.14
11.89 288.06 70.31 27.31 -0.23 0.26 -0.14
11.95 287.88 70.25 28.06 -0.22 0.25 -0.13
12.00 287.75 70.19 28.69 -0.20 0.10 -0.12
12.06 287.62 70.19 29.25 -0.15 0.21 -0.09
12.12 287.56 70.12 29.56 -0.06 0.17 -0.04
12.18 287.62 70.19 29.62 0.04 -0.02 0.02
12.23 287.69 70.19 29.44 0.11 -0.06 0.07
12.29 287.81 70.25 29.06 0.17 -0.08 0.10
12.35 287.94 70.31 28.56 0.16 -0.08 0.10
12.40 288.00 70.38 28.12 0.16 -0.08 0.10
12.46 288.12 70.44 27.69 0.15 -0.07 0.09
12.52 296.19 70.50 27.25 0.13 -0.06 0.08
12.57 296.25 70.56 26.94 0.11 -0.06 0.07
12.63 296.38 70.56 26.62 0.09 -0.04 0.06
12.69 296.38 70.62 26.50 0.01 -0.00 0.01
12.74 288.31 70.62 26.56 -0.07 0.17 -0.03
12.80 288.25 70.56 26.75 -0.07 0.04 -0.04
12.86 296.25 70.56 26.94 -0.06 0.03 -0.03
12.92 296.19 70.56 27.12 -0.06 0.17 -0.03
12.97 296.12 70.50 27.31 -0.06 0.17 -0.03
13.03 296.12 70.50 27.50 -0.06 0.17 -0.03
13.09 296.06 70.50 27.62 -0.05 0.17 -0.03
13.14 288.00 70.50 27.81 -0.04 0.02 -0.02
13.20 296.00 70.50 27.88 -0.02 0.01 -0.01
13.26 296.00 70.50 27.88 0.00 -0.00 0.00
13.32 288.00 70.50 27.88 0.02 -0.01 0.01
13.37 296.00 70.44 27.88 0.01 -0.00 0.01
13.43 296.00 70.44 27.88 0.00 0.14 0.00
13.49 288.00 70.44 27.88 -0.00 0.14 -0.00
13.54 288.00 70.44 27.88 -0.01 0.14 -0.00
13.60 296.00 70.44 27.88 0.00 0.00 0.00
13.66 296.00 70.44 27.88 0.00 -0.00 0.01
13.72 296.00 70.44 27.88 0.00 0.14 0.01
13.78 296.00 70.44 27.88 -0.00 0.00 0.00
13.83 296.00 70.44 27.88 -0.00 0.00 -0.00
13.89 296.00 70.44 27.88 -0.00 0.14 0.00
13.95 288.00 70.44 27.88 0.00 -0.00 0.00
14.01 288.00 70.44 27.88 -0.00 0.14 0.00
14.07 296.00 70.44 27.88 0.00 0.14 0.00
14.12 296.00 70.44 27.88 0.00 0.14 0.00
14.18 296.00 70.44 28.00 -0.35 0.21 -0.20
14.24 286.81 69.94 29.81 -0.65 0.48 -0.18
14.30 284.88 67.88 27.19 0.73 1.30 0.60
14.35 281.50 62.75 23.19 1.19 1.82 0.94
14.41 280.50 56.94 20.38 0.60 1.29 0.63
14.47 284.94 52.31 16.75 0.23 1.92 1.01
14.53 282.62 43.31 14.50 0.57 2.93 0.22
14.58 282.19 36.31 13.44 0.47 1.67 -0.28
14.64 284.50 29.44 13.12 0.82 1.84 -1.03
14.70 285.94 22.25 11.12 0.94 1.94 -0.37
14.75 279.44 17.38 9.44 0.57 1.04 -0.42
14.81 280.06 13.69 7.94 0.48 1.43 -0.06
14.87 280.81 8.94 8.38 -0.53 1.57 -0.22
14.93 284.31 8.38 8.25 0.39 -2.05 1.89
14.98 270.69 21.75 4.69 0.74 -4.83 2.45
